month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202602,02838,"manville, ri",649900.0,0.8598,0.6361,4,0.75,0.4,16.0,0.1429,-0.3725,4,0.0,,0,,,0.0,0.0,0.0,2.0,,,0.1818,0.1818,0.1818,3.0,2.0,1.0,319.0,0.0767,0.1978,2205.0,1.3653,0.364,606125.0,0.6723,0.59,7,2.25,0.625,0.8571,0.3571,0.2571,1.0
202602,02838,"manville, ri",677225.0,0.938,0.7049,2,-0.25,-0.4,30.0,1.1607,0.1863,0,-1.0,,0,,,0.0,0.0,0.0,2.0,,,0.4,0.4,0.4,3.0,2.0,1.0,240.0,-0.1898,-0.0987,2897.0,2.1081,0.7923,660375.0,0.822,0.7323,6,2.0,0.5,2.0,1.5,1.4,1.0
202602,02838,"manville, ri",677225.0,0.938,0.7049,2,-0.25,-0.4,30.0,1.1607,0.1863,4,0.0,,0,,,0.0,0.0,0.0,2.0,,,0.1818,0.1818,0.1818,3.0,2.0,1.0,240.0,-0.1898,-0.0987,2897.0,2.1081,0.7923,660375.0,0.822,0.7323,7,2.25,0.625,2.0,1.5,1.4,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,211.0,-0.1161,15.9,2,,-0.8333,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.375,0.8333,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2920268.0,0.3235,0.159,14,-0.1,-0.129,0.7333,0.3697,0.4833,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,211.0,-0.1161,15.9,0,,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.375,0.8333,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2920268.0,0.3235,0.159,13,-0.1333,-0.1613,0.7333,0.3697,0.4833,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,215.0,-0.1015,16.18,2,,-0.8333,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.5,1.0,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2874637.0,0.3029,0.1409,14,-0.1,-0.129,0.8,0.4364,0.55,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,215.0,-0.1015,16.18,0,,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.5,1.0,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2874637.0,0.3029,0.1409,13,-0.1333,-0.1613,0.8,0.4364,0.55,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,211.0,-0.1161,15.9,2,,-0.8333,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.5,1.0,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2920268.0,0.3235,0.159,14,-0.1,-0.129,0.8,0.4364,0.55,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,211.0,-0.1161,15.9,0,,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.5,1.0,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2920268.0,0.3235,0.159,13,-0.1333,-0.1613,0.8,0.4364,0.55,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,215.0,-0.1015,16.18,2,,-0.8333,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.375,0.8333,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2874637.0,0.3029,0.1409,14,-0.1,-0.129,0.7333,0.3697,0.4833,1.0
202602,02898,"wyoming, ri",1575000.0,0.05,0.3404,8,-0.3182,-0.375,215.0,-0.1015,16.18,0,,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,0.375,0.8333,881.0,0.0063,0.4577,2007.0,0.2541,0.2756,2874637.0,0.3029,0.1409,13,-0.1333,-0.1613,0.7333,0.3697,0.4833,1.0
202602,02822,"exeter, ri",656000.0,-0.0059,-0.2973,4,0.0,0.0,19.0,-0.5575,-0.884,4,0.0,1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,0.0,-0.4286,346.0,-0.0408,0.3698,1586.0,-0.1642,-0.4915,606988.0,0.0061,-0.7493,7,-0.125,-0.3913,1.0,0.0,-0.75,1.0
202602,02921,"cranston, ri",881750.0,-0.0087,0.1316,19,-0.1364,-0.1915,41.0,-0.0899,-0.0471,2,-0.75,-0.6667,0,,,0.0,0.0,0.0,8.0,,1.0,0.2431,0.2431,0.1523,12.0,0.0,-0.3143,374.0,-0.0108,0.0311,2574.0,0.0251,0.13,975130.0,0.0422,-0.0223,30,-0.0909,-0.2683,0.6316,0.0861,-0.1131,0.0
202602,02921,"cranston, ri",982000.0,0.1041,0.2603,19,-0.1364,-0.1915,47.0,0.0449,0.0941,4,-0.5,-0.3333,0,,,0.0,0.0,0.0,2.0,,-0.5,0.0571,0.0571,-0.0337,11.0,-0.0833,-0.3714,379.0,0.0033,0.0458,2577.0,0.0265,0.1315,1027902.0,0.0986,0.0306,31,-0.0606,-0.2439,0.5789,0.0335,-0.1657,0.0
202602,02921,"cranston, ri",982000.0,0.1041,0.2603,19,-0.1364,-0.1915,47.0,0.0449,0.0941,2,-0.75,-0.6667,0,,,0.0,0.0,0.0,8.0,,1.0,0.2431,0.2431,0.1523,11.0,-0.0833,-0.3714,379.0,0.0033,0.0458,2577.0,0.0265,0.1315,1027902.0,0.0986,0.0306,30,-0.0909,-0.2683,0.5789,0.0335,-0.1657,0.0
202602,02921,"cranston, ri",881750.0,-0.0087,0.1316,19,-0.1364,-0.1915,41.0,-0.0899,-0.0471,4,-0.5,-0.3333,0,,,0.0,0.0,0.0,2.0,,-0.5,0.0571,0.0571,-0.0337,11.0,-0.0833,-0.3714,374.0,-0.0108,0.0311,2574.0,0.0251,0.13,975130.0,0.0422,-0.0223,31,-0.0606,-0.2439,0.5789,0.0335,-0.1657,0.0
