month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202603,99567,"chugiak, ak",582400.0,0.0043,0.0129,10,0.0,-0.1364,44.0,0.3037,-0.3125,10,-0.1667,0.25,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.0,0.75,0.9444,286.0,-0.0223,0.1318,1997.0,0.1387,-0.1299,586866.0,0.1206,0.0903,27,0.3171,0.35,1.8421,0.7895,1.0239,0.0
202603,99503,"anchorage, ak",336250.0,0.1597,0.462,7,-0.2353,0.625,42.0,-0.5779,0.1831,4,-0.3333,-0.5,0,,,0.0,0.0,0.0,4.0,0.0,,0.1779,0.0357,0.1779,11.0,0.375,-0.2143,236.0,-0.0096,0.0861,1429.0,0.0056,0.2383,332952.0,0.0409,0.2213,18,0.0938,-0.0278,1.6923,0.7511,-1.8077,1.0
202603,99623,"wasilla, ak",449000.0,0.069,0.0228,91,0.0643,-0.0215,43.0,-0.4056,-0.0341,76,0.8095,0.4615,2,,,0.0087,0.0087,0.0087,26.0,0.0,-0.2778,0.1118,-0.0432,-0.049,64.0,0.2451,0.0079,269.0,0.0114,0.0667,1664.0,0.0335,-0.0448,517999.0,0.0016,0.0686,155,0.1567,-0.0064,0.6978,0.1013,0.0204,0.0
202603,99705,"north pole, ak",352500.0,-0.0471,-0.0842,37,-0.0875,-0.0135,43.0,-0.3065,1.0,34,0.0,-0.2273,0,-1.0,,0.0,-0.0172,0.0,14.0,-0.125,-0.125,0.1039,-0.0498,-0.0655,64.0,0.6711,6.0556,224.0,0.0134,0.0717,1570.0,-0.0029,-0.1029,358802.0,-0.0173,-0.0815,100,0.2987,1.1739,1.7397,0.7897,1.4965,0.0
202603,99573,"copper center, ak",309900.0,0.0419,0.6397,8,0.3333,0.1429,60.0,-0.242,-0.6458,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,-0.5,258.0,-0.074,0.2485,1200.0,0.0204,0.0,362850.0,0.1287,0.4112,9,0.2857,0.0,0.125,-0.0417,-0.1607,1.0
202603,99674,"sutton, ak",299000.0,-0.1433,-0.3705,5,-0.1667,-0.2857,198.0,0.1647,2.7358,0,,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,1.0,1.0,380.0,0.1349,-0.0258,1088.0,-0.1707,-0.2316,434400.0,-0.0041,-0.2711,7,0.0,-0.125,0.4,0.2333,0.2571,1.0
202603,99903,"meyers chuck, ak",349000.0,0.0,-0.0542,2,0.0,-0.7143,,,,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,317.0,0.0,0.2897,1100.0,0.0,0.0,349000.0,0.0,0.2109,2,0.0,-0.7143,,,,0.0
202603,99737,"delta junction, ak",282450.0,0.0338,-0.226,26,-0.0192,-0.2714,129.0,-0.1241,1.9942,8,1.0,0.0,0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.08,-0.0281,-0.0164,8.0,0.1429,7.0,192.0,0.0016,-0.0165,1542.0,-0.0313,-0.1256,355873.0,0.0125,-0.1495,34,0.0152,-0.0694,0.3137,0.0445,0.2852,1.0
202603,99613,"king salmon, ak",1450000.0,0.0,3.6774,1,0.0,-0.5,75.0,0.6022,-0.0325,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,468.0,0.0,1.1057,3100.0,0.0,0.673,1450000.0,0.0,3.6774,1,0.0,-0.5,,,,1.0
202603,99502,"anchorage, ak",526750.0,-0.1198,-0.1895,17,-0.0811,-0.4516,43.0,0.0955,-0.3582,28,0.75,1.3333,0,,,0.0,0.0,0.0,6.0,0.5,0.5,0.09,0.0347,0.0312,29.0,-0.1077,-0.1714,296.0,-0.0249,0.1506,1824.0,0.0291,-0.0862,658156.0,-0.041,-0.0354,46,-0.1068,-0.2923,1.7059,-0.0509,0.5769,1.0
202603,99723,"barrow, ak",247500.0,0.0,-0.6464,2,0.0,-0.3333,86.0,0.3231,0.5636,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,188.0,0.0,-0.2413,1368.0,0.0,-0.5166,247500.0,0.0,-0.5932,3,0.25,-0.1667,0.5,0.0,0.1667,1.0
202603,99611,"kenai, ak",401100.0,0.1251,-0.1198,32,0.1636,0.0,65.0,-0.1007,-0.0189,26,1.6,0.0833,0,,,0.0,0.0,0.0,6.0,-0.25,-0.25,0.0701,-0.0641,-0.0208,21.0,-0.125,0.0,258.0,-0.0117,0.1046,1620.0,0.1611,-0.1186,444561.0,-0.1324,-0.2096,53,0.0,-0.0455,0.6563,-0.2165,0.0,1.0
202603,99515,"anchorage, ak",440000.0,-0.2018,-0.1182,9,0.4167,-0.3462,16.0,-0.7578,-0.4464,26,0.625,0.3,0,,,0.0,0.0,0.0,2.0,-0.5,-0.5,0.0299,-0.0643,-0.0456,25.0,0.2195,-0.1667,249.0,-0.0213,-0.0261,1842.0,-0.1492,-0.0401,484883.0,-0.1804,-0.1623,33,0.25,-0.2262,2.9412,-0.4755,0.6335,1.0
202603,99923,"hyder, ak",195000.0,0.0,-0.1333,2,0.0,0.0,,,,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,130.0,0.0,-0.1333,1500.0,0.0,0.0,195000.0,0.0,-0.1333,2,0.0,0.0,,,,1.0
202603,99633,"naknek, ak",412206.0,-0.0401,0.4594,2,-0.25,-0.25,239.0,0.6276,2.5184,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,,249.0,0.0438,-0.0121,1693.0,-0.0925,-0.225,412206.0,-0.0401,0.4594,2,0.0,0.0,0.6667,,,1.0
202603,99517,"anchorage, ak",370000.0,-0.1467,0.014,11,0.0,-0.1538,38.0,-0.2991,0.5,12,0.5,-0.25,0,,,0.0,0.0,0.0,2.0,-0.5,-0.75,0.0488,-0.0824,-0.1112,14.0,0.125,-0.1563,262.0,-0.0091,0.1286,1583.0,-0.1571,-0.1638,484928.0,-0.13,0.1643,25,0.0652,-0.1833,1.2273,0.1364,-0.0035,0.0
202603,99663,"seldovia, ak",1225000.0,0.2312,1.4549,4,0.0,-0.5556,198.0,0.1652,0.0128,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,965.0,0.4773,1.8266,1321.0,-0.0287,-0.2781,1185000.0,0.0367,0.6245,4,0.0,-0.6364,,,,1.0
202603,99653,"port alsworth, ak",430000.0,0.0,-0.0337,2,0.0,-0.5,361.0,0.0619,1.014,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,218.0,0.0,-0.0429,2068.0,0.0,-0.3247,430000.0,0.0,-0.665,3,0.0,-0.25,0.5,0.0,,1.0
202603,99627,"mc grath, ak",393500.0,0.0,1.6409,2,0.0,-0.3333,84.0,0.5045,-0.6633,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,83.0,0.0,-0.0024,4550.0,0.0,1.5278,393500.0,0.0,0.3249,2,0.0,-0.3333,,,,1.0
202603,99780,"tok, ak",155000.0,0.0333,-0.38,11,0.0,0.0,261.0,0.1156,2.5685,2,,,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.1667,0.0,2.0,1.0,0.0,191.0,0.0,-0.009,893.0,0.5503,-0.1141,165727.0,0.1038,-0.3891,13,0.0833,0.0,0.1818,0.0909,0.0,1.0
202603,99693,"whittier, ak",160000.0,0.0,0.0323,9,0.0,0.5,163.0,0.2745,0.0726,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,182.0,0.0,-0.024,776.0,0.0,-0.0077,166722.0,0.0,0.0384,9,0.0,0.5,,,,0.0
202603,99693,"whittier, ak",160000.0,0.0,0.0323,9,0.0,0.5,163.0,0.2745,0.0726,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,182.0,0.0,-0.024,776.0,0.0,-0.0077,166722.0,0.0,0.0384,9,0.0,0.5,,,,0.0
202603,99693,"whittier, ak",160000.0,0.0,0.0323,9,0.0,0.5,163.0,0.2745,0.0726,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,182.0,0.0,-0.024,776.0,0.0,-0.0077,166722.0,0.0,0.0384,9,0.0,0.5,,,,0.0
